,id,review_count,cusine,reviews
19,ippudo-singapore-3,77,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/ippudo-singapore-3?hrid=YmcWhkEi9XPh79U5YHT_Uw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Quick stop over in S'pore  and always love this place. Great service and food is excellent. \n\nI prefer to get the standard ramen with extra noodles. Always..."", 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/KTMdgmYotZ4e1x2Tox4LyA/o.jpg', 'name': 'Joe B.'}, 'time_created': '2017-09-17 21:55:29'}, {'url': 'https://www.yelp.com/biz/ippudo-singapore-3?hrid=SIMuFJiWwSnPyQ4VbbsOKQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Famous for its ramen.\n\nHave not been here for a Long time.\n\nNo queue at 12.30 p.m. on a Saturday but it was full by about 1 p.m. \n\nShiromaru...', 'rating': 3, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/f6g_rCWQz_GCQabHTiLxVg/o.jpg', 'name': 'San-Ju T.'}, 'time_created': '2017-03-04 06:15:09'}, {'url': 'https://www.yelp.com/biz/ippudo-singapore-3?hrid=AnDV1NIo-vUi20x7IZd0Tw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Quite disappointing, to be honest. While the noodles are OK, the broth seems to lack the flavour of some other ramen places. A lot more expensive than...', 'rating': 2, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/g7PWj6apFlTUZ9CRpGqxfQ/o.jpg', 'name': 'Tian B.'}, 'time_created': '2017-07-07 01:52:14'}], 'total': 77, 'possible_languages': ['en']}"
0,superstar-k-singapore,12,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/superstar-k-singapore?hrid=t9gGYvr_eaFLKiqYVtykUg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""To be straightforward: Superstar K is generous with their side dishes and napkins. They also serve the softest pork belly and tastiest kimchi jjigae I've..."", 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/xa6-wn3t4CjBaSQFpYJmDg/o.jpg', 'name': 'Mina O.'}, 'time_created': '2014-11-23 00:13:40'}, {'url': 'https://www.yelp.com/biz/superstar-k-singapore?hrid=HdTR4OSguo7_1az7sYkyRg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'We came here on a Saturday night at 11pm for a Korean barbecue fix, and we left tummies filled and happy.\n\nWe got the pork belly and seasoned beef ribs sets...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/wpM5IU5eSnTJWvMZaKlAFA/o.jpg', 'name': 'Natalie H.'}, 'time_created': '2015-07-26 21:55:58'}, {'url': 'https://www.yelp.com/biz/superstar-k-singapore?hrid=qTSuOOlQ5nCn9E0fKDabFQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""I've been here before and we enjoyed our visit then but went again last night and  found it to be devoid of customers and staff disinterested. What's really..."", 'rating': 3, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/iDJHe5hjqsNT2XHpw46DfQ/o.jpg', 'name': 'Desmond K.'}, 'time_created': '2016-12-06 17:21:01'}], 'total': 12, 'possible_languages': ['en']}"
1,togi-korean-singapore,26,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/togi-korean-singapore?hrid=_RZx9Jp_a7ZYL5i02RhoIQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'As a Korean expat living in Singapore, I have had difficulty finding authentic Korean restaurants here. I dined at Togi on a Friday night and was thrilled...', 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/v5ZKMHGy8eS8GurgmIwCLw/o.jpg', 'name': 'Nayoung W.'}, 'time_created': '2017-01-07 05:31:26'}, {'url': 'https://www.yelp.com/biz/togi-korean-singapore?hrid=Z4gYiuqBtWzz8Ec8c59jEA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Bulgogi ($18) - 3.5 stars\nToo sweet and too salty! I don't get why this doesn't come with rice. On the plus side there's a lot of meat.\n\nSundubu - 3.5..."", 'rating': 3, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5nx1UMhLcQgkILhPxVJmEQ/o.jpg', 'name': 'Nicola L.'}, 'time_created': '2017-02-16 07:14:40'}, {'url': 'https://www.yelp.com/biz/togi-korean-singapore?hrid=a2A588o0J3Q0T75z62QT7Q&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Koreatown was comfort food for me in Manhattan, so now I find myself craving Korean food often in Singapore - especially as it's much cheaper than New York!..."", 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/bkJ1pj4HFjQvwyLkwyWoWQ/o.jpg', 'name': 'Jia L.'}, 'time_created': '2016-06-27 05:13:39'}], 'total': 26, 'possible_languages': ['en', 'ja']}"
2,joo-bar-singapore,6,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/joo-bar-singapore?hrid=kHy3-xSEZRlx2Wsgq7Ty_Q&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This is a quaint little modern Korean place. I popped by with a bibulous friend on a weeknight and had chicken wings, the makgeolli sampler, and regular...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/wpM5IU5eSnTJWvMZaKlAFA/o.jpg', 'name': 'Natalie H.'}, 'time_created': '2015-10-02 00:36:39'}, {'url': 'https://www.yelp.com/biz/joo-bar-singapore?hrid=sJ5UwmnAdgFg5-mBCUy23g&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This newly-discovered place by me is my current go-to place to indulge in chill K tunes, drink makgeolli and dine on fusion Korean food that is...', 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/tukAdtM7dSTv7Q0vANTT7Q/o.jpg', 'name': 'Charlynn K.'}, 'time_created': '2015-02-23 18:54:11'}, {'url': 'https://www.yelp.com/biz/joo-bar-singapore?hrid=YHvN2_lziiLaPEVyseS7mg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Was so intrigued by the Makgeoli, had to come back a second time, but this time sans the coworker who only liked beer. \n\nHad the normal Makgeoli small...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/sa3H6SbTGxo6fz2FnUJVSQ/o.jpg', 'name': 'Tommy B.'}, 'time_created': '2016-02-18 20:04:24'}], 'total': 6, 'possible_languages': ['en']}"
3,vatos-urban-tacos-singapore,65,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/vatos-urban-tacos-singapore?hrid=2uxqHBl04t_eQJe0EXez0g&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Was recommended this place by a friend. Excellent Mexican fusion food. The tacos, nachos and burger were excellent. Friendly and helpful staff. The drinks...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/fLBIc3C3CpV29pv1Xd8QAA/o.jpg', 'name': 'Danny T.'}, 'time_created': '2017-06-30 23:32:04'}, {'url': 'https://www.yelp.com/biz/vatos-urban-tacos-singapore?hrid=629h0hIAPbI6sKZ5PZiM_A&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Finally made it for taco Tuesday!\n\nFour of us ordered the happy hour kimchi carnitas fries and 4 types of tacos.\n\nKimchi carnitas fries - 3.5 stars\nGreat...', 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5nx1UMhLcQgkILhPxVJmEQ/o.jpg', 'name': 'Nicola L.'}, 'time_created': '2017-07-25 17:59:34'}, {'url': 'https://www.yelp.com/biz/vatos-urban-tacos-singapore?hrid=1ifBjAMSGsZJJFq46faJmg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Not really sure what all the fuss is about. The food is horrible, drinks are non-local and overpriced, restaurant is dirty and they need more...', 'rating': 1, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/uHz8jkVmVLqjw60Lw_uPMQ/o.jpg', 'name': 'Rigo G.'}, 'time_created': '2017-06-21 13:14:30'}], 'total': 65, 'possible_languages': ['en']}"
4,8-korean-bbq-singapore,15,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/8-korean-bbq-singapore?hrid=kH2w9A4bu7SPc7aqCHHL9A&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Good quality tasty and nice casual ambience.\n\nWe had the Ginseng Black Chicken soup and Pork Belly Kimchi Stew. Both came out piping hot and smells great....', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/4UU_q6qQQzNbbsdLClZLZQ/o.jpg', 'name': 'Caspere L.'}, 'time_created': '2016-03-01 18:24:40'}, {'url': 'https://www.yelp.com/biz/8-korean-bbq-singapore?hrid=ALXIjhryDIW3sesbxQpyoA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Been here twice for dinner, and got varying flavors of the pork belly. I have no idea why they put kimchi on the grill, yet not provide kimchi as part of...', 'rating': 3, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/wpM5IU5eSnTJWvMZaKlAFA/o.jpg', 'name': 'Natalie H.'}, 'time_created': '2016-05-14 09:40:56'}, {'url': 'https://www.yelp.com/biz/8-korean-bbq-singapore?hrid=YUrkkqx5H8j2-yBedYJSbQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Maybe the BBQ/Grill meat will be the better option. We did not order that as our focus was on the Army Stew.\n\nApparently most places' Army Stew was big..."", 'rating': 3, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/2XHwTGQ4kOC3RwcAuGhzWw/o.jpg', 'name': 'Carolyn L.'}, 'time_created': '2015-05-28 00:58:22'}], 'total': 15, 'possible_languages': ['en']}"
5,todamgol-singapore,10,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/todamgol-singapore?hrid=kALzFdPoS617TPLoGV-2mA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Absolutely delicious meal and value for money! All the dishes we ordered are so wonderful we want to b back here again! Come on Thursday for their freshly...', 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/zIg-U5W9aeQsUhZ9maDmjg/o.jpg', 'name': 'Kris A.'}, 'time_created': '2016-07-13 03:43:42'}, {'url': 'https://www.yelp.com/biz/todamgol-singapore?hrid=7nWvb63AnLelcGQ8f3hjKQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'I was craving for bibimbap and chance upon this place.\n\nCame here with my church buddies and we decided to go for Tteokbokki even though we wanted to try a...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/o.jpg', 'name': 'Steffenie S.'}, 'time_created': '2015-10-06 10:33:42'}, {'url': 'https://www.yelp.com/biz/todamgol-singapore?hrid=ycs_6Nv6h2A5YKOoaPPWTw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'I thought the food was ok, but probably not worth the price tag if you go for dinner. They have lunch specials. The side dishes were meh and a bit...', 'rating': 3, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/2kFcb_0kwUEaDBj4Tw6B1A/o.jpg', 'name': 'Lois S.'}, 'time_created': '2016-06-11 09:37:27'}], 'total': 10, 'possible_languages': ['en']}"
6,chir-chir-singapore-2,15,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/chir-chir-singapore-2?hrid=59mrCNRiMINrQycG-rRx5g&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""I'm not quite certain where the latest Krazy Kreative Kool Korean Fried Chicken recipes are thought up, but I like to imagine that there's a secret lab in..."", 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/qP7nyl5WLNrpX-QAIRR8RQ/o.jpg', 'name': 'Ida C.'}, 'time_created': '2016-06-21 11:53:56'}, {'url': 'https://www.yelp.com/biz/chir-chir-singapore-2?hrid=Rd8Dc0uCFjxSuVKN8evNlw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Chir Chir is definitely a good place to drink and chill and they definitely have a great selection of food (mainly chickens) and beverages. \n\nIt is a solid...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_8zlBvFr9xQ3XmDpeKTleQ/o.jpg', 'name': 'Stephanie T.'}, 'time_created': '2016-01-13 09:28:52'}, {'url': 'https://www.yelp.com/biz/chir-chir-singapore-2?hrid=QRmCBGeTsDzp5sy7op7FTA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Not a bad fried chicken, but far from authentic and not at all comparable to real Korean fried chicken like Kyochon, BBQ Chicken, etc. The batter is...', 'rating': 3, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/P2oXuAYFo0jjdJZV8fY1sg/o.jpg', 'name': 'Chris K.'}, 'time_created': '2017-07-17 05:49:12'}], 'total': 15, 'possible_languages': ['en']}"
7,bigmama-singapore,15,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/bigmama-singapore?hrid=Rvdw-lF3JZzME1BPi9gXQg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Affordable, authentic and delicious. Since I popped in here with some girlfriends I've brought at least 2 other groups of friends on other occasions and..."", 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/bkJ1pj4HFjQvwyLkwyWoWQ/o.jpg', 'name': 'Jia L.'}, 'time_created': '2016-03-31 20:18:38'}, {'url': 'https://www.yelp.com/biz/bigmama-singapore?hrid=CniEiK_XYwBpqj1tsbxHww&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This Korean joint is darn ugly inside to look at. A canteen feel with Ikea furniture, yellow lighting and an atmosphere reminiscent of a funeral. That is, a...', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/GbN2t6uvjQ8zOhyCl3QGqg/o.jpg', 'name': 'Gary M.'}, 'time_created': '2016-01-16 05:59:06'}, {'url': 'https://www.yelp.com/biz/bigmama-singapore?hrid=tLt-jvsR7ZkNUbcL3LCzSA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'So my friend recommended this place for the 8 of us to indulge in some casual dining and to chill out, and the signature dish, the Dakgalbi, which is...', 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/XyI9zENs9XfSb1DrBbeVew/o.jpg', 'name': 'Kevin S.'}, 'time_created': '2015-12-29 08:22:06'}], 'total': 15, 'possible_languages': ['en']}"
8,wang-dae-bak-korean-bbq-singapore-3,6,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/wang-dae-bak-korean-bbq-singapore-3?hrid=42VzPKK_CKCe5ygvKkrDAA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This Korean BBQ restaurant is a favorite of ours for lunch. Be in the spicy rice cake, seafood pancake, or the plethora of main dishes, you have some great...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/5rk6HLaLzEt2dANd67hMLQ/o.jpg', 'name': 'Global H.'}, 'time_created': '2017-08-05 03:26:00'}, {'url': 'https://www.yelp.com/biz/wang-dae-bak-korean-bbq-singapore-3?hrid=GqiQ5Xoa5qbQRS7MgscFMQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Ugh I LOVE this place for lunch. Since returning from the US, where Korean food is surprisingly popular and extremely spicy and usually authentic, I've..."", 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/bkJ1pj4HFjQvwyLkwyWoWQ/o.jpg', 'name': 'Jia L.'}, 'time_created': '2016-07-26 02:10:25'}, {'url': 'https://www.yelp.com/biz/wang-dae-bak-korean-bbq-singapore-3?hrid=jLjqzArvkZBaL-6Hof_sVQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Very authentic korean BBQ with a charcoal grill so you don't get that gasoline smell. It usually gets pretty crowded and the AC doesn't work in some spots..."", 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/1Mt2ggX8qOX8ckmIqG2x_g/o.jpg', 'name': 'Xu R.'}, 'time_created': '2015-08-28 09:14:38'}], 'total': 6, 'possible_languages': ['en']}"
9,auntie-kims-korean-restaurant-singapore-2,9,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/auntie-kims-korean-restaurant-singapore-2?hrid=DKu5hwSMwgezzGnDyHLmww&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Decent Korean food, busy environment and has limited seats. Better to come earlier to reserve seats in house as telephone bookings are not taken. \nService...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/f8BAinveNBNBAgA0mRhXdw/o.jpg', 'name': 'Lynn Y.'}, 'time_created': '2016-07-01 06:16:31'}, {'url': 'https://www.yelp.com/biz/auntie-kims-korean-restaurant-singapore-2?hrid=oTKWCOmfkduso0WPRXikAA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': '4adults, 1child & a baby for lunch about 1300-1430 where most of the time was spent waiting for food to arrive. \nWe had Saba fish, pork, chicken soup,...', 'rating': 3, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/Kt1lO_4NsluWK9mBNrqT2w/o.jpg', 'name': 'Jo K.'}, 'time_created': '2016-04-03 07:48:18'}, {'url': 'https://www.yelp.com/biz/auntie-kims-korean-restaurant-singapore-2?hrid=T8QsIYwZxYiAiajz1ohu_Q&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Although I am not a big fan of Korean food, my foodie instinct does tell me that this restaurant serves pretty decent and delicious Korean food! \n\nI've been..."", 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/46gyKGzTxvZuuvKvqp2E8g/o.jpg', 'name': 'Shu Ling T.'}, 'time_created': '2012-08-06 00:53:16'}], 'total': 9, 'possible_languages': ['en']}"
10,dong-bang-hong-singapore,5,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/dong-bang-hong-singapore?hrid=7FK7t2uR8s4GbuPK_qHHRg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Delicious Korean/Chinese-style food. Jjangmyun (black bean noodles), sweet & sour pork.\n\nForgot to order dumplings this time but saw them at other tables....', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/ivP8axhSzUFEkcMK5frSvQ/o.jpg', 'name': 'Ricky S.'}, 'time_created': '2015-05-07 20:57:47'}, {'url': 'https://www.yelp.com/biz/dong-bang-hong-singapore?hrid=T6T0N5syjP6dRoNoUzY7Ng&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Excellent jajangmyun and tangsooyuk. We have been here twice, and have left fully satisfied both times. I'm hesitant to try other Korean Chinese restaurants..."", 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/lEVUdGFSez1kplyCsNVIug/o.jpg', 'name': 'Melanie C.'}, 'time_created': '2015-06-13 10:05:17'}, {'url': 'https://www.yelp.com/biz/dong-bang-hong-singapore?hrid=L05e2YKksSIgSGtsEx_xCw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'A place for classic Korean food. No surpise.', 'rating': 3, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/IeiiMxwGXF9pMIBDvIH9wA/o.jpg', 'name': 'Kerrie C.'}, 'time_created': '2014-11-02 02:05:07'}], 'total': 5, 'possible_languages': ['en']}"
11,ssikkek-korean-grill-bbq-buffet-singapore,13,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/ssikkek-korean-grill-bbq-buffet-singapore?hrid=wZVwoqVMUc4Dl3iBTk5MJg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""The branch at Novena is now at United Square! I've been told about this, but it took me this long to finally find out for sure!\n\nThis review is based on a..."", 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5tjOTApTnqwGn4X58jjfHA/o.jpg', 'name': 'Jadyte J.'}, 'time_created': '2014-11-23 20:18:46'}, {'url': 'https://www.yelp.com/biz/ssikkek-korean-grill-bbq-buffet-singapore?hrid=0oBXfxtViMUrasFNJA9YgA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'My first AYCE KBBQ in Singapore. It was decent and had plenty of meats and some side dishes. There was nothing in particular that strikes me as special or...', 'rating': 3, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Nr3IHrn8Mqg-6b-cUprDOA/o.jpg', 'name': 'Honey H.'}, 'time_created': '2016-07-11 22:57:42'}, {'url': 'https://www.yelp.com/biz/ssikkek-korean-grill-bbq-buffet-singapore?hrid=y_feoEOSu8AVfcZkL2Xa3A&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""As far as Korean BBQs go, this is one of  THE most authentic restaurant that I've been to. Its owned and operated by Koreans - how else to get that native..."", 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/1OWecEUpQD4ARlRM_Nswbg/o.jpg', 'name': 'Pui Yeng C.'}, 'time_created': '2012-08-12 00:28:28'}], 'total': 13, 'possible_languages': ['en']}"
